User_ID,Topic,Self-Confidence,AI-Adjusted Confidence,Errors,Transition Difficulty,Learning Modality,Frustration
user_933,RNNs,6,5,Incorrect weight initialization,LOW,Peer Discussion,No
user_542,RNNs,7,5,Misused activation function,HIGH,Reading & Notes,Yes
user_727,CNNs,1,1,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_711,GANs,10,8,Incorrect weight initialization,HIGH,Reading & Notes,No
user_867,LLMs in Real-World Applications,5,3,None,MEDIUM,Hands-on Coding,No
user_149,Self-supervised Learning,2,1,Misused dropout layers,HIGH,Reading & Notes,No
user_515,Autoencoders,9,9,None,HIGH,Peer Discussion,No
user_630,Backpropagation,3,3,None,MEDIUM,Hands-on Coding,No
user_611,Ethical AI,9,8,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_853,Gradient Descent,1,1,None,LOW,Hands-on Coding,No
user_169,LLMs in Real-World Applications,8,7,Confused convolutional filters,LOW,Reading & Notes,No
user_188,Word Embeddings,8,8,None,MEDIUM,Peer Discussion,No
user_284,Autoencoders,3,1,None,MEDIUM,Hands-on Coding,No
user_612,Diffusion Models,6,6,None,HIGH,Hands-on Coding,No
user_396,Reinforcement Learning,3,1,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_665,Overfitting and Regularization,5,3,None,LOW,Hands-on Coding,No
user_705,Word Embeddings,7,5,None,LOW,Reading & Notes,No
user_761,Reinforcement Learning,2,1,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_184,RNNs,5,4,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_412,Gradient Descent,9,9,None,LOW,Reading & Notes,No
user_795,GANs,6,6,Misused dropout layers,LOW,Peer Discussion,No
user_877,Explainability in AI,2,1,None,MEDIUM,Reading & Notes,No
user_236,LLMs in Real-World Applications,2,1,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_914,Overfitting and Regularization,6,5,None,LOW,Peer Discussion,No
user_044,Vector Search,8,7,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_728,Attention Mechanisms,8,8,Incorrect embedding interpretation,MEDIUM,Video,No
user_782,Gradient Descent,5,4,None,LOW,Video,No
user_446,Multi-modal Learning,1,1,None,LOW,Hands-on Coding,No
user_103,Self-supervised Learning,1,1,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,Yes
user_251,Multi-modal Learning,3,3,None,LOW,Peer Discussion,No
user_350,Few-shot Learning,7,7,Incorrect embedding interpretation,HIGH,Peer Discussion,No
user_372,Optimization Techniques,2,1,None,LOW,Reading & Notes,No
user_257,Neural Networks,7,7,Incorrect weight initialization,HIGH,Video,Yes
user_538,Ethical AI,2,1,Misused activation function,LOW,Peer Discussion,No
user_029,Reinforcement Learning,4,3,None,MEDIUM,Hands-on Coding,No
user_987,GANs,6,5,None,HIGH,Video,No
user_480,LLMs in Real-World Applications,1,1,None,MEDIUM,Peer Discussion,No
user_895,Explainability in AI,1,1,Failed to normalize input data,LOW,Hands-on Coding,No
user_002,Few-shot Learning,3,1,Failed to normalize input data,HIGH,Hands-on Coding,Yes
user_686,Explainability in AI,2,2,None,MEDIUM,Reading & Notes,No
user_119,Optimization Techniques,4,3,None,HIGH,Reading & Notes,Yes
user_350,Explainability in AI,6,4,None,LOW,Hands-on Coding,No
user_444,Gradient Descent,5,4,Confused convolutional filters,LOW,Video,No
user_625,CNNs,9,7,None,HIGH,Reading & Notes,Yes
user_237,Transformers,4,4,Misused dropout layers,MEDIUM,Peer Discussion,No
user_003,Word Embeddings,3,2,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,No
user_159,RNNs,9,8,None,MEDIUM,Video,No
user_612,GANs,4,4,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_441,Self-supervised Learning,9,9,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_814,Reinforcement Learning,10,9,Misunderstood positional encoding in transformers,LOW,Video,No
user_517,Vector Search,7,5,None,MEDIUM,Hands-on Coding,No
user_636,LLMs in Real-World Applications,7,7,None,MEDIUM,Reading & Notes,No
user_921,Gradient Descent,7,7,Misused dropout layers,MEDIUM,Reading & Notes,No
user_736,Vector Search,7,7,None,MEDIUM,Peer Discussion,No
user_222,Ethical AI,8,6,Incorrect embedding interpretation,HIGH,Reading & Notes,Yes
user_055,Vector Search,7,7,None,LOW,Peer Discussion,No
user_442,RNNs,7,6,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_311,RNNs,6,5,Failed to normalize input data,HIGH,Reading & Notes,Yes
user_164,Gradient Descent,9,7,None,LOW,Peer Discussion,No
user_763,Zero-shot Learning,1,1,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_206,LLMs in Real-World Applications,7,7,Confused convolutional filters,HIGH,Peer Discussion,Yes
user_831,Explainability in AI,9,9,None,HIGH,Video,No
user_046,Transformers,6,5,None,LOW,Reading & Notes,No
user_573,Overfitting and Regularization,7,5,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_266,Backpropagation,5,4,None,LOW,Reading & Notes,No
user_582,Optimization Techniques,6,6,None,MEDIUM,Peer Discussion,No
user_963,Explainability in AI,1,1,Incorrect weight initialization,HIGH,Video,No
user_893,Reinforcement Learning,7,7,None,MEDIUM,Video,No
user_462,Attention Mechanisms,3,3,None,HIGH,Video,No
user_612,GANs,8,6,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_673,Transformers,10,9,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_132,CNNs,6,4,Incorrect embedding interpretation,HIGH,Reading & Notes,No
user_984,LLMs in Real-World Applications,9,8,Misused activation function,HIGH,Hands-on Coding,Yes
user_172,Multi-modal Learning,2,1,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_355,Reinforcement Learning,4,4,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,No
user_917,Zero-shot Learning,2,1,Misused dropout layers,LOW,Peer Discussion,No
user_195,Self-supervised Learning,2,1,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_546,RNNs,4,2,None,MEDIUM,Video,No
user_435,Reinforcement Learning,8,7,Confused batch vs. stochastic gradient descent,LOW,Hands-on Coding,No
user_442,RNNs,9,8,Failed to normalize input data,MEDIUM,Reading & Notes,No
user_350,Transformers,6,5,Misused activation function,LOW,Hands-on Coding,No
user_999,Multi-modal Learning,2,2,None,MEDIUM,Video,No
user_682,Reinforcement Learning,7,7,None,LOW,Peer Discussion,No
user_347,CNNs,1,1,Misused activation function,LOW,Reading & Notes,No
user_333,Attention Mechanisms,4,4,Failed to normalize input data,LOW,Reading & Notes,No
user_322,Zero-shot Learning,3,1,None,HIGH,Video,Yes
user_798,Autoencoders,7,6,Misused dropout layers,MEDIUM,Reading & Notes,No
user_704,Autoencoders,3,3,None,MEDIUM,Reading & Notes,No
user_692,Multi-modal Learning,5,3,Failed to normalize input data,LOW,Hands-on Coding,No
user_560,Transformers,6,4,None,MEDIUM,Peer Discussion,No
user_748,Backpropagation,8,7,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_474,Transformers,6,5,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_687,Optimization Techniques,9,8,Misused dropout layers,LOW,Reading & Notes,No
user_148,RNNs,6,6,Misclassified overfitting vs underfitting,MEDIUM,Reading & Notes,No
user_376,Multi-modal Learning,10,9,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,No
user_602,Zero-shot Learning,8,7,None,HIGH,Video,No
user_168,Backpropagation,5,4,Misused dropout layers,MEDIUM,Peer Discussion,No
user_668,Gradient Descent,9,9,None,HIGH,Peer Discussion,No
user_260,Multi-modal Learning,7,5,Incorrect weight initialization,HIGH,Peer Discussion,No
user_564,Transformers,10,10,Misused activation function,HIGH,Reading & Notes,No
user_973,Explainability in AI,8,8,Incorrect weight initialization,LOW,Video,No
user_874,Self-supervised Learning,6,6,None,HIGH,Video,No
user_659,Diffusion Models,4,4,Failed to normalize input data,LOW,Hands-on Coding,No
user_374,Optimization Techniques,1,1,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_280,GANs,7,5,None,HIGH,Video,Yes
user_523,Gradient Descent,9,8,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_989,Word Embeddings,6,5,None,HIGH,Hands-on Coding,No
user_089,Few-shot Learning,6,5,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_209,GANs,6,4,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_687,Diffusion Models,10,10,Misused activation function,HIGH,Peer Discussion,Yes
user_835,LLMs in Real-World Applications,6,6,Confused batch vs. stochastic gradient descent,MEDIUM,Hands-on Coding,No
user_849,Attention Mechanisms,1,1,None,HIGH,Reading & Notes,Yes
user_155,Zero-shot Learning,3,2,Misused activation function,LOW,Reading & Notes,No
user_305,Diffusion Models,3,2,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_428,Multi-modal Learning,1,1,None,HIGH,Video,No
user_775,LLMs in Real-World Applications,3,3,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_771,Zero-shot Learning,2,2,None,LOW,Peer Discussion,No
user_432,Zero-shot Learning,4,4,Misused activation function,HIGH,Video,No
user_180,Multi-modal Learning,3,3,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_900,Neural Networks,5,4,Confused convolutional filters,HIGH,Video,Yes
user_212,Explainability in AI,10,10,None,LOW,Reading & Notes,No
user_113,CNNs,1,1,None,MEDIUM,Peer Discussion,No
user_499,Few-shot Learning,7,7,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_209,GANs,4,4,None,LOW,Reading & Notes,No
user_420,Neural Networks,10,9,Incorrect weight initialization,LOW,Video,No
user_047,Ethical AI,4,2,None,HIGH,Peer Discussion,Yes
user_743,LLMs in Real-World Applications,6,4,Failed to normalize input data,HIGH,Video,No
user_143,Attention Mechanisms,1,1,None,HIGH,Reading & Notes,No
user_756,Zero-shot Learning,5,4,Confused reinforcement learning reward shaping,LOW,Hands-on Coding,No
user_399,GANs,3,1,Failed to normalize input data,LOW,Peer Discussion,No
user_392,Autoencoders,9,7,None,LOW,Hands-on Coding,No
user_577,Few-shot Learning,6,5,Failed to normalize input data,LOW,Video,No
user_852,CNNs,2,1,None,HIGH,Reading & Notes,No
user_563,Gradient Descent,7,6,None,MEDIUM,Peer Discussion,No
user_360,Overfitting and Regularization,9,7,None,HIGH,Video,Yes
user_414,Backpropagation,3,1,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_149,Transformers,9,7,Confused convolutional filters,MEDIUM,Video,No
user_037,Self-supervised Learning,6,6,None,HIGH,Reading & Notes,No
user_434,Transformers,3,2,None,HIGH,Video,Yes
user_269,Diffusion Models,3,1,Incorrect embedding interpretation,LOW,Video,No
user_526,Zero-shot Learning,2,2,None,LOW,Video,No
user_876,Explainability in AI,2,1,Failed to normalize input data,LOW,Reading & Notes,No
user_007,Autoencoders,5,3,Misused dropout layers,MEDIUM,Peer Discussion,No
user_783,GANs,4,4,None,LOW,Video,No
user_306,GANs,1,1,None,HIGH,Video,No
user_765,Zero-shot Learning,5,3,Misused activation function,LOW,Video,No
user_814,Diffusion Models,2,2,Misused dropout layers,LOW,Video,No
user_550,Overfitting and Regularization,4,3,None,HIGH,Peer Discussion,Yes
user_818,Autoencoders,6,4,None,HIGH,Peer Discussion,No
user_693,RNNs,7,5,Misused activation function,HIGH,Video,Yes
user_380,Overfitting and Regularization,6,6,None,HIGH,Video,Yes
user_373,Gradient Descent,6,5,None,HIGH,Peer Discussion,Yes
user_781,Explainability in AI,4,4,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_930,Optimization Techniques,10,9,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_348,Word Embeddings,4,2,Misused activation function,HIGH,Peer Discussion,No
user_195,Word Embeddings,10,8,Misused activation function,MEDIUM,Hands-on Coding,No
user_772,Zero-shot Learning,6,4,None,LOW,Video,No
user_645,GANs,8,6,Incorrect weight initialization,HIGH,Peer Discussion,No
user_311,Vector Search,4,2,None,HIGH,Hands-on Coding,Yes
user_114,Neural Networks,7,6,None,MEDIUM,Video,No
user_813,RNNs,2,1,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,No
user_371,Optimization Techniques,5,4,Misunderstood positional encoding in transformers,LOW,Video,No
user_704,Diffusion Models,10,10,None,LOW,Peer Discussion,No
user_288,CNNs,4,4,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_347,LLMs in Real-World Applications,2,2,None,LOW,Reading & Notes,No
user_060,Transformers,4,3,Confused reinforcement learning reward shaping,HIGH,Video,No
user_733,CNNs,3,1,Incorrect embedding interpretation,HIGH,Video,No
user_003,Transformers,9,7,Misused activation function,MEDIUM,Hands-on Coding,No
user_726,Multi-modal Learning,9,7,Incorrect weight initialization,MEDIUM,Video,No
user_412,Neural Networks,4,2,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_070,Transformers,2,1,None,MEDIUM,Peer Discussion,No
user_853,Explainability in AI,4,3,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_393,Neural Networks,8,7,None,MEDIUM,Hands-on Coding,No
user_645,Vector Search,2,1,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_542,Word Embeddings,1,1,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_410,Neural Networks,1,1,Confused convolutional filters,HIGH,Video,No
user_581,Self-supervised Learning,5,4,None,MEDIUM,Video,No
user_181,Diffusion Models,2,1,Misused dropout layers,MEDIUM,Video,No
user_987,GANs,4,2,None,MEDIUM,Reading & Notes,No
user_808,Gradient Descent,7,6,None,LOW,Reading & Notes,No
user_418,Overfitting and Regularization,2,1,Incorrect embedding interpretation,HIGH,Reading & Notes,No
user_555,Backpropagation,2,1,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_201,Optimization Techniques,4,4,Confused batch vs. stochastic gradient descent,HIGH,Video,No
user_802,Zero-shot Learning,2,2,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_878,Optimization Techniques,1,1,None,LOW,Hands-on Coding,No
user_179,Vector Search,1,1,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_880,Multi-modal Learning,10,10,None,LOW,Reading & Notes,No
user_048,GANs,5,5,Confused reinforcement learning reward shaping,LOW,Video,No
user_384,Autoencoders,8,7,None,LOW,Reading & Notes,No
user_534,CNNs,4,2,Confused convolutional filters,LOW,Hands-on Coding,No
user_186,Few-shot Learning,1,1,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_249,Autoencoders,2,2,None,LOW,Peer Discussion,No
user_914,Backpropagation,1,1,None,LOW,Hands-on Coding,No
user_093,Ethical AI,3,3,Failed to normalize input data,HIGH,Reading & Notes,Yes
user_949,Diffusion Models,7,7,Incorrect embedding interpretation,LOW,Video,No
user_105,CNNs,2,1,None,LOW,Hands-on Coding,No
user_102,Attention Mechanisms,5,4,Misused dropout layers,LOW,Peer Discussion,No
user_716,Neural Networks,7,6,Incorrect embedding interpretation,HIGH,Peer Discussion,No
user_803,Ethical AI,4,4,Incorrect embedding interpretation,HIGH,Reading & Notes,Yes
user_300,Zero-shot Learning,3,1,None,HIGH,Hands-on Coding,Yes
user_011,RNNs,6,4,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_288,LLMs in Real-World Applications,1,1,Failed to normalize input data,MEDIUM,Video,No
user_448,Optimization Techniques,7,6,None,LOW,Reading & Notes,No
user_949,Backpropagation,9,8,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_930,Transformers,8,6,Incorrect weight initialization,LOW,Reading & Notes,No
user_639,Backpropagation,8,8,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,Yes
user_163,LLMs in Real-World Applications,2,1,None,MEDIUM,Reading & Notes,No
user_636,Explainability in AI,8,8,None,MEDIUM,Hands-on Coding,No
user_123,Explainability in AI,4,4,None,HIGH,Reading & Notes,Yes
user_364,Neural Networks,8,8,None,LOW,Hands-on Coding,No
user_079,Explainability in AI,5,5,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_983,GANs,9,8,Misused activation function,HIGH,Peer Discussion,No
user_896,GANs,2,1,Incorrect weight initialization,LOW,Hands-on Coding,No
user_592,Explainability in AI,1,1,Incorrect embedding interpretation,HIGH,Hands-on Coding,Yes
user_024,Autoencoders,4,2,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_851,RNNs,3,3,None,LOW,Hands-on Coding,No
user_418,Self-supervised Learning,2,1,Confused convolutional filters,HIGH,Peer Discussion,No
user_773,Transformers,9,8,Misclassified overfitting vs underfitting,MEDIUM,Reading & Notes,No
user_658,LLMs in Real-World Applications,8,6,None,HIGH,Hands-on Coding,Yes
user_539,Few-shot Learning,1,1,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_671,Self-supervised Learning,9,8,Confused convolutional filters,HIGH,Peer Discussion,No
user_696,Autoencoders,2,1,Incorrect embedding interpretation,HIGH,Reading & Notes,Yes
user_694,Attention Mechanisms,6,4,Failed to normalize input data,HIGH,Hands-on Coding,Yes
user_382,Optimization Techniques,6,4,None,MEDIUM,Reading & Notes,No
user_977,Reinforcement Learning,5,5,Confused convolutional filters,MEDIUM,Video,No
user_889,Vector Search,4,4,Confused convolutional filters,HIGH,Peer Discussion,Yes
user_878,Multi-modal Learning,4,3,None,HIGH,Peer Discussion,No
user_023,LLMs in Real-World Applications,7,5,None,MEDIUM,Reading & Notes,No
user_906,Explainability in AI,7,6,Incorrect embedding interpretation,MEDIUM,Video,No
user_792,Multi-modal Learning,1,1,None,MEDIUM,Video,No
user_248,Multi-modal Learning,1,1,None,LOW,Peer Discussion,No
user_648,Vector Search,2,1,None,HIGH,Peer Discussion,No
user_494,Vector Search,7,7,Confused convolutional filters,HIGH,Video,No
user_920,Optimization Techniques,4,3,None,MEDIUM,Video,No
user_350,Zero-shot Learning,7,7,None,MEDIUM,Peer Discussion,No
user_725,Autoencoders,10,10,Misused dropout layers,LOW,Video,No
user_263,Vector Search,1,1,Failed to normalize input data,LOW,Peer Discussion,No
user_542,Optimization Techniques,2,2,Failed to normalize input data,MEDIUM,Hands-on Coding,No
user_928,Word Embeddings,7,7,None,HIGH,Hands-on Coding,Yes
user_524,Ethical AI,10,9,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,Yes
user_075,Transformers,10,9,Misused activation function,HIGH,Peer Discussion,Yes
user_505,GANs,10,10,None,HIGH,Reading & Notes,Yes
user_926,Ethical AI,7,5,None,MEDIUM,Video,No
user_637,Few-shot Learning,3,3,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_494,GANs,2,1,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_941,Backpropagation,9,7,None,MEDIUM,Hands-on Coding,No
user_799,Self-supervised Learning,6,5,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_566,Transformers,5,5,Incorrect weight initialization,HIGH,Video,Yes
user_844,Self-supervised Learning,3,2,Misused dropout layers,HIGH,Reading & Notes,Yes
user_378,RNNs,5,3,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_698,Optimization Techniques,3,1,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_163,Attention Mechanisms,2,1,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_244,Diffusion Models,9,8,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_464,Explainability in AI,4,4,Misunderstood positional encoding in transformers,LOW,Video,No
user_063,Zero-shot Learning,2,2,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_895,Overfitting and Regularization,10,9,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_026,Autoencoders,7,7,Failed to normalize input data,LOW,Reading & Notes,No
user_982,GANs,10,8,None,HIGH,Video,Yes
user_170,Autoencoders,2,2,Misused dropout layers,HIGH,Reading & Notes,No
user_189,Transformers,8,7,None,LOW,Video,No
user_477,Vector Search,8,7,None,LOW,Video,No
user_560,Zero-shot Learning,1,1,Confused batch vs. stochastic gradient descent,LOW,Video,No
user_759,Ethical AI,8,8,None,MEDIUM,Reading & Notes,No
user_020,Attention Mechanisms,8,6,Confused reinforcement learning reward shaping,LOW,Hands-on Coding,No
user_150,Diffusion Models,10,8,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_461,RNNs,8,7,Misused dropout layers,LOW,Peer Discussion,No
user_677,RNNs,8,6,None,LOW,Peer Discussion,No
user_594,Vector Search,5,3,Confused convolutional filters,LOW,Peer Discussion,No
user_339,Attention Mechanisms,2,1,None,LOW,Peer Discussion,No
user_787,Vector Search,1,1,Confused convolutional filters,MEDIUM,Hands-on Coding,No
user_191,RNNs,6,6,None,MEDIUM,Video,No
user_944,Autoencoders,2,2,Confused batch vs. stochastic gradient descent,HIGH,Video,Yes
user_632,Neural Networks,8,8,None,MEDIUM,Peer Discussion,No
user_174,Explainability in AI,8,8,None,MEDIUM,Hands-on Coding,No
user_351,Optimization Techniques,10,8,None,HIGH,Hands-on Coding,Yes
user_662,Word Embeddings,5,4,Failed to normalize input data,LOW,Peer Discussion,No
user_835,Explainability in AI,4,3,None,LOW,Hands-on Coding,No
user_508,Ethical AI,1,1,None,HIGH,Reading & Notes,Yes
user_707,GANs,3,2,Confused batch vs. stochastic gradient descent,LOW,Hands-on Coding,No
user_815,CNNs,5,3,None,LOW,Hands-on Coding,No
user_184,LLMs in Real-World Applications,9,7,Misused activation function,LOW,Video,No
user_449,Word Embeddings,3,1,Failed to normalize input data,HIGH,Peer Discussion,Yes
user_600,Zero-shot Learning,7,6,Failed to normalize input data,MEDIUM,Video,No
user_525,Vector Search,3,2,Confused reinforcement learning reward shaping,MEDIUM,Hands-on Coding,No
user_914,Few-shot Learning,3,2,Failed to normalize input data,HIGH,Peer Discussion,No
user_138,LLMs in Real-World Applications,8,8,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_564,Overfitting and Regularization,10,9,Confused reinforcement learning reward shaping,LOW,Video,No
user_413,Attention Mechanisms,1,1,None,MEDIUM,Video,No
user_996,Diffusion Models,5,3,None,HIGH,Reading & Notes,Yes
user_962,RNNs,4,4,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_626,Explainability in AI,6,4,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_631,Gradient Descent,7,5,Misused dropout layers,LOW,Peer Discussion,No
user_024,Attention Mechanisms,9,7,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,No
user_577,Optimization Techniques,4,4,Misused dropout layers,MEDIUM,Video,No
user_212,GANs,8,6,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,Yes
user_197,Neural Networks,3,1,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_434,Neural Networks,10,9,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_183,Optimization Techniques,10,10,None,LOW,Peer Discussion,No
user_431,Few-shot Learning,10,9,None,MEDIUM,Hands-on Coding,No
user_437,LLMs in Real-World Applications,4,2,Confused batch vs. stochastic gradient descent,LOW,Video,No
user_773,Neural Networks,1,1,Misused activation function,LOW,Hands-on Coding,No
user_463,Autoencoders,5,3,Misused dropout layers,HIGH,Video,Yes
user_556,LLMs in Real-World Applications,6,4,None,HIGH,Hands-on Coding,No
user_165,GANs,7,6,None,LOW,Video,No
user_992,Explainability in AI,6,4,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_842,Zero-shot Learning,3,3,Misused activation function,LOW,Peer Discussion,No
user_545,Zero-shot Learning,2,2,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_908,Neural Networks,5,5,None,LOW,Peer Discussion,No
user_137,Vector Search,3,1,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_078,Optimization Techniques,1,1,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_333,CNNs,6,5,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_355,GANs,1,1,None,HIGH,Reading & Notes,No
user_544,Explainability in AI,1,1,Failed to normalize input data,HIGH,Reading & Notes,Yes
user_522,CNNs,5,4,Failed to normalize input data,MEDIUM,Reading & Notes,No
user_327,Neural Networks,5,5,Incorrect embedding interpretation,HIGH,Hands-on Coding,No
user_308,RNNs,9,8,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,Yes
user_222,Few-shot Learning,2,1,None,HIGH,Peer Discussion,No
user_725,Backpropagation,6,5,None,LOW,Video,No
user_137,GANs,6,5,Incorrect embedding interpretation,HIGH,Reading & Notes,No
user_919,Attention Mechanisms,8,7,Misused dropout layers,LOW,Hands-on Coding,No
user_107,Zero-shot Learning,2,2,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_319,Few-shot Learning,4,4,Misunderstood positional encoding in transformers,LOW,Video,No
user_451,Explainability in AI,8,6,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_046,Ethical AI,10,10,Incorrect weight initialization,LOW,Reading & Notes,No
user_268,Self-supervised Learning,6,5,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_833,Gradient Descent,5,4,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,Yes
user_534,Diffusion Models,10,10,None,LOW,Reading & Notes,No
user_530,Transformers,8,7,None,MEDIUM,Video,No
user_345,Vector Search,3,2,Incorrect embedding interpretation,HIGH,Peer Discussion,No
user_696,Optimization Techniques,3,3,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_608,Word Embeddings,3,1,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_845,Self-supervised Learning,6,4,Misused activation function,LOW,Reading & Notes,No
